ao_hechos,mes_hechos,fecha_hechos,delito,categoria_delito,fiscalia,agencia,unidad_investigacion,alcaldia_hechos,colonia_hechos,ao_inicio,mes_inicio,fecha_inicio,calle_hechos,calle_hechos2,longitud,latitud,geopoint
2016,Marzo,2016-03-07 17:50:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,ALVARO OBREGON,ACUEDUCTO,2016,Marzo,2016-03-07 19:09:12,MINAS DE ARENA,NA,-99.1974829999999,19.3990659998331,"19.3990659998,-99.197483"
2016,Marzo,2016-03-09 05:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,EJERCITO DE AGUA PRIETA,2016,Marzo,2016-03-10 15:13:55,EJE 5 SUR,NA,-99.0374249999999,19.3656349998334,"19.3656349998,-99.037425"
2016,Febrero,2016-02-26 18:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,BENITO JUAREZ,DEL CARMEN,2016,Marzo,2016-03-11 07:31:58,ANDORRA,NA,-99.136633,19.3760159998339,"19.3760159998,-99.136633"
2016,Marzo,2016-03-09 15:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,PARAJE ZACATEPEC,2016,Marzo,2016-03-11 16:27:13,2A. CDA.  PRIMAVERA,JALISCO,-99.0195549999999,19.3507999998333,"19.3507999998,-99.019555"
2016,Febrero,2016-02-10 12:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-8,UI-2CD,IZTAPALAPA,CARLOS HANK GONZALEZ,2016,Marzo,2016-03-13 02:54:22,CONSTITUCION,NA,-99.047986,19.3304049998334,"19.3304049998,-99.047986"
2016,Marzo,2016-03-08 18:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,TLALPAN,PEDREGAL DE SAN NICOLÁS 3A SECCIÓN,2016,Marzo,2016-03-13 13:44:07,SOTUTA,NA,-99.2333679999999,19.2844549998343,"19.2844549998,-99.233368"
2016,Marzo,2016-03-11 14:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,MIGUEL HIDALGO,5 DE MAYO,2016,Marzo,2016-03-14 10:58:31,LAGO CHAPULTEPEC,NA,-99.1996589999999,19.4477269998336,"19.4477269998,-99.199659"
2016,Marzo,2016-03-08 15:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",59,UI-1CD,CUAJIMALPA DE MORELOS,JARDINES DE LA PALMA,2016,Marzo,2016-03-14 22:08:04,HUIZACHITO,NA,-99.2798559999999,19.3726429998336,"19.3726429998,-99.279856"
2015,Octubre,2015-10-15 18:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,COYOACAN,CULHUACÁN CTM SECCIÓN V,2016,Marzo,2016-03-15 09:56:54,CALLE TLAHUICAS,NA,-99.1150029999999,19.3327519998337,"19.3327519998,-99.115003"
2016,Marzo,2016-03-05 23:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,NA,NA,2016,Marzo,2016-03-15 11:16:05,CALLE 15 NUMERO 46 MUNICIPIO DE NEZAHUALCOYOTL,"(HECHOS EN EL ESTADO DE MEXICO, NEZAHUALCOYOTL)",NA,NA,
2015,Diciembre,2015-12-22 07:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,VENUSTIANO CARRANZA,AMPLIACIÓN PENITENCIARIA,2016,Marzo,2016-03-16 09:24:36,INTERIOR DE CASA HABITACION,MIGUEL DOMINGUEZ,-99.1194979999999,19.4373579998339,"19.4373579998,-99.119498"
2016,Marzo,2016-03-14 19:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,TLAHUAC,LA ESTACIÓN,2016,Marzo,2016-03-16 14:15:46,ESTACION VILLA DE CORTES,GITANA,-99.043246,19.3126089998336,"19.3126089998,-99.043246"
2014,Diciembre,2014-12-20 21:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,ALVARO OBREGON,LAS AGUILAS 2O PARQUE,2016,Marzo,2016-03-16 15:18:45,PROL. 5 DE MAYO,NA,-99.2147459999999,19.3612539998334,"19.3612539998,-99.214746"
2016,Marzo,2016-03-16 18:15:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,COYOACAN,VIVEROS DE COYOACÁN,2016,Marzo,2016-03-16 19:56:52,AVENIDAD UNIVERSIDAD,NA,-99.1754579999999,19.3538639998338,"19.3538639998,-99.175458"
2016,Febrero,2016-02-25 06:55:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,BJ-2,UI-3CD,BENITO JUAREZ,NARVARTE,2016,Marzo,2016-03-16 20:15:04,TAJIN,NA,-99.1535369999999,19.3898819998335,"19.3898819998,-99.153537"
2016,Marzo,2016-03-16 20:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",59,UI-1CD,COYOACAN,XOTEPINGO,2016,Marzo,2016-03-17 13:35:14,NEZAHUALPILLI MZ 37 LOTE 10,NA,-99.1388289999999,19.3241269998336,"19.3241269998,-99.138829"
2015,Diciembre,2015-12-03 16:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DEL DELITO DE TRATA DE PERSONAS,TP-1,UI-1CD,IZTAPALAPA,SANTA CRUZ MEYEHUALCO,2016,Marzo,2016-03-17 15:57:26,CALLE 61,NA,-99.0458549999999,19.3483579998341,"19.3483579998,-99.045855"
2016,Marzo,2016-03-17 20:55:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,BENITO JUAREZ,NARVARTE,2016,Marzo,2016-03-18 00:23:19,AV. CUAUHTEMOC,NA,-99.15714,19.3864789998333,"19.3864789998,-99.15714"
2016,Marzo,2016-03-17 23:40:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,IZTACALCO,GRANJAS MÉXICO,2016,Marzo,2016-03-18 05:22:25,FORO SOL,CANAL RIO CHURUBUSCO,-99.0972869999999,19.4054189998334,"19.4054189998,-99.097287"
2015,Noviembre,2015-11-21 17:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,CUAUHTEMOC,CENTRO,2016,Marzo,2016-03-18 15:23:08,DELICIAS,NA,-99.1450249999999,19.4283389998335,"19.4283389998,-99.145025"
2016,Febrero,2016-02-02 10:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,TLAHUAC,LA ESTACIÓN,2016,Febrero,2016-02-20 10:26:14,ESTAVION AUEROPUERTO,NA,-99.041505,19.3133379998338,"19.3133379998,-99.041505"
2015,Septiembre,2015-09-05 07:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,IZTAPALAPA,SAN MIGUEL TEOTONGO,2016,Febrero,2016-02-20 20:41:07,SILVERIO PEREZ,GLADIOLA,-98.988813,19.3410819998339,"19.3410819998,-98.988813"
2016,Febrero,2016-02-18 18:40:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,GUSTAVO A MADERO,MAGDALENA DE LAS SALINAS,2016,Febrero,2016-02-21 14:06:20,COLECTOR 13,NA,-99.131863,19.4871649998336,"19.4871649998,-99.131863"
2016,Febrero,2016-02-21 17:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,MILPA ALTA,SAN BARTOLOMÉ XICOMULCO,2016,Febrero,2016-02-22 00:29:21,FRANCISCO I. MADERO,LA JOYA,-99.0669059999999,19.2102819998345,"19.2102819998,-99.066906"
2015,Diciembre,2015-12-15 13:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN GUSTAVO A. MADERO,GAM-6,UI-1CD,GUSTAVO A MADERO,GUADALUPE TEPEYAC,2016,Febrero,2016-02-22 15:59:16,CALZADA DE  GUADALUPE,ROBLES DOMINGUEZ,-99.123987,19.4671529998332,"19.4671529998,-99.123987"
2016,Febrero,2016-02-22 18:40:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,COYOACAN,AJUSCO,2016,Febrero,2016-02-22 20:31:54,REY MECONETZIN,AVENIDA AZTECAS,-99.160784,19.3220209998339,"19.3220209998,-99.160784"
2016,Febrero,2016-02-23 17:20:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN COYOACÁN,COY-1,UI-2CD,VENUSTIANO CARRANZA,PENSADOR MEXICANO,2016,Febrero,2016-02-23 22:24:27,AVENIDA EJE 2 NORTE TRANSVAL,NA,-99.0880859999999,19.4428339998339,"19.4428339998,-99.088086"
2015,Junio,2015-06-21 17:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-3,UI-2CD,TLALPAN,OTRA,2016,Febrero,2016-02-23 23:05:20,AVENIDA ACUEDUCTO,NA,-99.2118069999999,19.2018050998344,"19.2018050998,-99.211807"
2016,Febrero,2016-02-24 08:40:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,GUSTAVO A MADERO,VALLEJO PONIENTE,2016,Febrero,2016-02-24 10:29:13,AV. INSURGENTES,DEBUSSY,-99.1396849999999,19.4690469998332,"19.4690469998,-99.139685"
2016,Enero,2016-01-31 23:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-03,TLALPAN,MIGUEL HIDALGO 2A SECCIÓN,2016,Febrero,2016-02-24 10:39:27,AV. JUAREZ,NA,-99.1939849999999,19.282516999834,"19.2825169998,-99.193985"
2016,Febrero,2016-02-08 08:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",59,UI-3CD,COYOACAN,AJUSCO,2016,Febrero,2016-02-24 16:19:32,NAHUATLACAS,REY MECONETZIN,-99.1578669999999,19.3199819998341,"19.3199819998,-99.157867"
2016,Febrero,2016-02-24 13:45:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,SANTA MARIA AZTAHUACAN,2016,Febrero,2016-02-24 16:23:23,AV. MORELOS,NA,-99.0283959999999,19.3479429998336,"19.3479429998,-99.028396"
2016,Febrero,2016-02-24 18:10:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,MIGUEL HIDALGO,TACUBAYA,2016,Febrero,2016-02-24 21:44:10,AV. JALISCO,NA,-99.1880819999999,19.4010459998331,"19.4010459998,-99.188082"
2016,Febrero,2016-02-25 06:40:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,EL OLIVO,2016,Febrero,2016-02-25 10:29:30,SAN JOSE DEL CABO,ESQUINA CON CERRADA SAN JOSE DEL CABO,-99.0854819999999,19.4736339998336,"19.4736339998,-99.085482"
2016,Febrero,2016-02-25 10:10:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,CUAUHTEMOC,ROMA SUR,2016,Febrero,2016-02-25 11:58:56,AVENIDA CUAUHTEMOC,Y AVENIDA BAJA CALIFORNIA EJE 3 ESTACION DEL METRO CENTRO MEDICO,-99.1552629999999,19.4065779998339,"19.4065779998,-99.155263"
2016,Febrero,2016-02-25 12:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,URI-BJ-4,UI-1SD,BENITO JUAREZ,DEL CARMEN,2016,Febrero,2016-02-26 12:56:12,ANDORRA,NA,-99.136633,19.3760159998339,"19.3760159998,-99.136633"
2016,Enero,2016-01-30 14:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,BENITO JUAREZ,PORTALES SUR,2016,Febrero,2016-02-26 15:44:37,TRIPOLI,NECAXA,-99.153138,19.3723869998335,"19.3723869998,-99.153138"
2016,Febrero,2016-02-26 10:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-4,UI-2SD,CUAUHTEMOC,CENTRO,2016,Febrero,2016-02-26 19:00:26,SAN ANTONIO TOMATLAN,NA,-99.126432,19.4358699998334,"19.4358699998,-99.126432"
2016,Febrero,2016-02-26 18:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,EJERCITO DE AGUA PRIETA,2016,Febrero,2016-02-26 23:12:48,SEBASTIAN BARRIGUETE,NA,-99.038615,19.3688389998338,"19.3688389998,-99.038615"
2016,Febrero,2016-02-19 20:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-03,BENITO JUAREZ,NARVARTE,2016,Febrero,2016-02-27 18:42:05,PETEN,CALZ. OBRERO MUNDIAL,-99.1519809999999,19.4014259998333,"19.4014259998,-99.151981"
2016,Enero,2016-01-22 15:45:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN MILPA ALTA,MIL-1,UI-3CD,MILPA ALTA,PANCHIMALCO (SAN PEDRO ATOCPAN),2016,Enero,2016-01-22 18:22:27,TLAPAC,NA,-99.047656,19.2003389998344,"19.2003389998,-99.047656"
2016,Enero,2016-01-22 16:05:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,IZTAPALAPA,GRANJAS DE SAN ANTONIO,2016,Enero,2016-01-22 19:00:30,METRO ESCUADRON 201,NA,-99.1094719999999,19.3644859998334,"19.3644859998,-99.109472"
2014,Enero,2014-01-04 16:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-02,AZCAPOTZALCO,PROVIDENCIA,2016,Enero,2016-01-24 12:58:20,5 DE MAYO,ARMAS,-99.2144339999998,19.4948699998331,"19.4948699998,-99.214434"
2016,Enero,2016-01-23 22:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,NA,2016,Enero,2016-01-24 16:34:53,A/010/2002,NA,NA,NA,
2016,Enero,2016-01-15 12:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,ALVARO OBREGON,MARIA G. DE GARCÍA RUIZ,2016,Enero,2016-01-25 13:10:02,MEXICANOS,NA,-99.2138309999999,19.3868949998332,"19.3868949998,-99.213831"
2016,Enero,2016-01-24 17:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,NA,NA,2016,Enero,2016-01-25 15:56:59,SIN PRECISAR,NA,NA,NA,
2016,Enero,2016-01-26 07:40:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,IZTACALCO,AGRÍCOLA PANTITLAN,2016,Enero,2016-01-26 09:43:00,GUADALUPE,PRIVADA DE GUADALUPE,-99.0643159999999,19.415016999834,"19.4150169998,-99.064316"
2016,Enero,2016-01-26 22:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,GUADALUPE VICTORIA,2016,Enero,2016-01-27 00:22:36,AVE INSURGENTES NORTE,BRAHMS,-99.139667,19.4691669998336,"19.4691669998,-99.139667"
2013,Mayo,2013-05-17 10:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,UNIDAD VICENTE GUERRERO,2016,Enero,2016-01-27 09:48:33,COMBATE DE CELAYA,NA,-99.053638,19.3568879998334,"19.3568879998,-99.053638"
2016,Enero,2016-01-26 07:04:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,ALVARO OBREGON,TIZAPAN,2016,Enero,2016-01-27 17:40:54,SE IGNORA,NA,-99.1974099999999,19.3395589998339,"19.3395589998,-99.19741"
2016,Enero,2016-01-28 14:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,GUSTAVO A MADERO,BARRIO CANDELARIA TICOMÁN,2016,Enero,2016-01-28 16:17:25,AV. ACUEDUCTO,NA,-99.1383949999999,19.5187289998328,"19.5187289998,-99.138395"
2015,Diciembre,2015-12-15 12:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,IZTAPALAPA,SANTA MARIA AZTAHUACAN,2016,Noviembre,2016-11-01 12:58:51,BUGAMBILIAS,20 DE NOVIEMBRE,-99.0215802543586,19.352140155812,"19.3521401558,-99.0215802544"
2016,Noviembre,2016-11-01 12:15:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-02,IZTAPALAPA,SAN MIGUEL TEOTONGO,2016,Noviembre,2016-11-01 13:40:36,AVENIDA LAS TORRES,MINAS,-98.9840565322031,19.3451771568697,"19.3451771569,-98.9840565322"
2016,Noviembre,2016-11-03 09:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,CITLALLI,2016,Noviembre,2016-11-03 09:41:21,CALLE JOSEFA ORTIZ DE DOMINGUEZ,NA,-99.0222738514451,19.3447347770769,"19.3447347771,-99.0222738514"
2016,Noviembre,2016-11-03 09:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,LOMAS ESTRELLA 2A SECCION,2016,Noviembre,2016-11-03 10:17:13,TECNICOS Y MANUALES,AV. TLAHUAC,-99.0874206087583,19.3205876790651,"19.3205876791,-99.0874206088"
2016,Noviembre,2016-11-03 15:15:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,CUAUHTEMOC,ROMA SUR,2016,Noviembre,2016-11-03 18:15:33,METRO  CHILPANCINGO,INTERIOR DE VAGON,-99.1683126405391,19.4060021683074,"19.4060021683,-99.1683126405"
2016,Noviembre,2016-11-03 10:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,AMPLIACIÓN PROGRESO NACIONAL,2016,Noviembre,2016-11-04 03:14:46,PERLILLAR,NA,-99.1611141230908,19.5186822017897,"19.5186822018,-99.1611141231"
2016,Noviembre,2016-11-04 14:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,TLALPAN,SAN MIGUEL TOPILEJO,2016,Noviembre,2016-11-04 23:46:05,AV. DEL RASTRO,NA,-99.1364546492373,19.2020798094271,"19.2020798094,-99.1364546492"
2016,Noviembre,2016-11-05 11:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,GUSTAVO A MADERO,GUADALUPE INSURGENTES,2016,Noviembre,2016-11-05 12:11:38,AVENIDA DE LOS INSURGENTES,VICTORIA,-99.1317285348828,19.4767590914087,"19.4767590914,-99.1317285349"
2010,Septiembre,2010-09-01 18:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,IZTAPALAPA,VALLE DEL SUR,2016,Noviembre,2016-11-05 16:26:22,COLORINES,NA,-99.1151449171308,19.3481038093181,"19.3481038093,-99.1151449171"
2016,Junio,2016-06-01 06:40:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN GUSTAVO A. MADERO,GAM-8,UI-1CD,GUSTAVO A MADERO,GERTRUDIS SANCHEZ 3A SECCION,2016,Noviembre,2016-11-06 17:16:40,NORTE 86 A,NA,-99.1016341632941,19.4590578154139,"19.4590578154,-99.1016341633"
2016,Noviembre,2016-11-06 22:15:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,FRANCISCO VILLA,2016,Noviembre,2016-11-07 01:48:04,CALLE PABLO GONZALEZ,MACLOVIO HERRERA,-99.0576467091455,19.3396865640656,"19.3396865641,-99.0576467091"
2016,Octubre,2016-10-03 14:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,BJ-1,UI-2SD,BENITO JUAREZ,DEL VALLE CENTRO,2016,Noviembre,2016-11-07 12:52:05,PORFIRIO DIAZ,NA,-99.1705174479737,19.3822831300237,"19.38228313,-99.170517448"
2016,Noviembre,2016-11-07 22:48:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-02,VENUSTIANO CARRANZA,AMPLIACION ADOLFO LOPEZ MATEOS,2016,Noviembre,2016-11-07 23:55:30,AV. RIO CHURUBUSCO,NA,-99.0744027558823,19.4158644274437,"19.4158644274,-99.0744027559"
2016,Noviembre,2016-11-09 08:20:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN AGENCIAS DE ATENCIÓN ESPECIALIZADAS,STCMZV,UI-1CD,IZTACALCO,AGRÍCOLA PANTITLAN,2016,Noviembre,2016-11-09 11:07:56,AV. RIO CHURUBUSCO,NA,-99.0728356470661,19.4151373373867,"19.4151373374,-99.0728356471"
2016,Noviembre,2016-11-10 04:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,CUAUHTEMOC,SAN SIMÓN TOLNAHUAC,2016,Noviembre,2016-11-10 15:59:48,MANUEL GONZALEZ,NA,-99.1414759667666,19.4554564072827,"19.4554564073,-99.1414759668"
2016,Noviembre,2016-11-02 10:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",57,UI-2CD,VENUSTIANO CARRANZA,MOCTEZUMA 2A SECCIÓN,2016,Noviembre,2016-11-10 17:55:42,OTE. 162,NA,-99.0983053382958,19.4305778880743,"19.4305778881,-99.0983053383"
2016,Julio,2016-07-23 11:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,ALVARO OBREGON,FLORIDA,2016,Noviembre,2016-11-10 18:35:36,NARANJO,NA,-99.1771162367853,19.361693316468,"19.3616933165,-99.1771162368"
2016,Octubre,2016-10-27 08:20:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",D,UI-5SD,VENUSTIANO CARRANZA,AERONÁUTICA MILITAR,2016,Noviembre,2016-11-11 11:47:01,SUR 105,NA,-99.116429575562,19.419845172244,"19.4198451722,-99.1164295756"
2016,Febrero,2016-02-18 23:50:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-03,IZTACALCO,AGRÍCOLA ORIENTAL,2016,Noviembre,2016-11-11 13:55:28,ORIENTE 259,NA,-99.0619698466772,19.3910566458016,"19.3910566458,-99.0619698467"
